student_id,hours_studied,lms_activity_hours,attendance_percent,previous_scores,exam_score,risk_category
S12433,5.6,14.2,96.6,82,63,Требует внимания
S12434,10.3,15.4,61.3,51,84,Успешный студент
S12435,1.9,22.7,75.2,95,45,В зоне риска
S12436,2.4,16.8,51.8,95,30,В зоне риска
S12437,1.9,17.4,100.0,90,88,Успешный студент
S12438,4.5,25.2,82.4,72,80,Успешный студент
S12439,2.6,17.2,88.1,66,37,В зоне риска
S12440,5.0,12.0,72.6,95,57,Требует внимания
S12441,7.7,3.7,50.3,69,28,В зоне риска
S12442,10.0,15.6,74.9,78,32,В зоне риска
S12443,8.0,21.0,72.7,94,74,Требует внимания
S12444,3.1,19.3,67.7,95,47,В зоне риска
S12445,1.3,6.9,95.0,83,55,Требует внимания
S12446,8.1,8.4,60.1,69,56,Требует внимания
S12447,4.9,28.5,85.8,63,50,Требует внимания
S12448,5.9,26.6,67.1,95,68,Требует внимания
S12449,4.7,24.5,55.1,95,63,Требует внимания
S12450,2.5,30.2,66.4,95,73,Требует внимания
S12451,11.8,5.9,61.5,95,73,Требует внимания
S12452,2.0,11.8,72.3,82,42,В зоне риска
S12453,9.5,11.5,68.9,95,47,В зоне риска
S12454,3.7,15.8,50.3,95,48,В зоне риска
S12455,1.1,10.8,50.3,90,44,В зоне риска
S12456,5.1,20.9,51.9,91,73,Требует внимания
S12457,6.9,20.6,61.4,51,27,В зоне риска
S12458,7.4,27.5,71.7,93,56,Требует внимания
S12459,4.2,19.1,58.8,61,66,Требует внимания
S12460,10.4,19.5,79.2,95,47,В зоне риска
S12461,1.0,10.5,64.6,95,50,Требует внимания
S12462,8.6,25.1,66.0,80,46,В зоне риска
S12463,4.6,26.8,76.8,94,23,В зоне риска
S12464,7.9,6.8,67.7,88,45,В зоне риска
S12465,8.9,23.0,60.6,79,47,В зоне риска
S12466,5.8,17.9,51.8,95,73,Требует внимания
S12467,3.9,19.9,50.3,55,26,В зоне риска
S12468,5.8,24.0,50.3,51,82,Успешный студент
S12469,7.8,8.7,87.6,91,51,Требует внимания
S12470,6.5,10.8,97.9,72,67,Требует внимания
S12471,5.9,12.7,50.3,75,58,Требует внимания
S12472,5.0,27.4,73.0,95,62,Требует внимания
S12473,4.5,14.0,87.3,94,68,Требует внимания
S12474,7.5,22.8,52.5,89,86,Успешный студент
S12475,8.7,14.4,63.3,69,28,В зоне риска
S12476,6.0,18.4,61.0,63,58,Требует внимания
S12477,6.1,23.0,56.2,90,84,Успешный студент
S12478,3.7,14.0,55.0,90,74,Требует внимания
S12479,4.2,29.8,83.1,57,71,Требует внимания
S12480,6.4,13.8,89.7,87,61,Требует внимания
S12481,2.3,14.0,90.5,62,44,В зоне риска
S12482,4.9,2.4,100.0,65,41,В зоне риска
S12483,1.3,13.4,50.3,53,49,В зоне риска
S12484,2.7,17.6,88.8,95,31,В зоне риска
S12485,4.1,11.2,70.5,92,76,Успешный студент
S12486,1.4,24.3,67.2,95,89,Успешный студент
S12487,7.4,18.8,51.5,84,65,Требует внимания
S12488,1.5,26.6,50.3,76,46,В зоне риска
S12489,8.6,15.6,59.0,95,83,Успешный студент
S12490,3.1,27.7,68.1,78,75,Успешный студент
S12491,7.6,13.2,85.2,66,56,Требует внимания
S12492,2.0,22.2,72.1,68,57,Требует внимания
S12493,10.3,23.6,95.5,63,51,Требует внимания
S12494,8.3,17.9,88.4,95,47,В зоне риска
S12495,1.0,23.5,56.2,86,83,Успешный студент
S12496,7.7,12.7,55.9,94,60,Требует внимания
S12497,1.0,4.2,50.3,49,16,В зоне риска
S12498,4.7,24.0,82.2,76,37,В зоне риска
S12499,2.5,29.0,78.9,56,60,Требует внимания
S12500,7.2,15.3,69.8,78,71,Требует внимания
S12501,4.9,26.6,89.2,90,65,Требует внимания
S12502,9.8,28.9,90.1,70,43,В зоне риска
S12503,4.0,25.1,62.9,55,80,Успешный студент
S12504,5.7,18.8,94.2,81,55,Требует внимания
S12505,10.3,22.2,94.8,73,71,Требует внимания
S12506,7.3,31.0,65.4,75,48,В зоне риска
S12507,1.4,11.2,84.1,89,24,В зоне риска
S12508,9.0,24.6,62.9,86,70,Требует внимания
S12509,4.3,21.4,90.0,94,32,В зоне риска
S12510,8.6,19.5,89.3,79,64,Требует внимания
S12511,7.5,4.5,57.0,61,51,Требует внимания
S12512,9.4,24.9,87.5,48,73,Требует внимания
S12513,7.6,16.8,50.3,72,53,Требует внимания
S12514,3.7,10.0,50.8,78,58,Требует внимания
S12515,12.0,14.0,73.2,95,80,Успешный студент
S12516,4.1,28.9,50.5,60,43,В зоне риска
S12517,8.4,10.7,50.3,95,80,Успешный студент
S12518,7.3,24.5,63.3,70,69,Требует внимания
S12519,8.9,24.6,61.0,71,67,Требует внимания
S12520,10.2,24.7,55.2,66,63,Требует внимания
S12521,1.3,31.2,79.5,87,53,Требует внимания
S12522,4.4,10.2,50.3,68,54,Требует внимания
S12523,2.8,24.3,50.3,46,62,Требует внимания
S12524,6.9,25.1,92.9,64,56,Требует внимания
S12525,1.9,3.8,67.8,62,40,В зоне риска
S12526,4.5,11.6,54.5,93,55,Требует внимания
S12527,1.0,29.7,54.7,93,40,В зоне риска
S12528,4.3,24.3,100.0,95,77,Успешный студент
S12529,1.8,11.3,71.5,86,50,Требует внимания
S12530,2.7,6.2,69.4,46,50,Требует внимания
S12531,7.6,14.2,50.3,70,60,Требует внимания
S12532,2.9,21.6,66.8,67,79,Успешный студент
S12533,3.0,27.7,61.6,61,50,Требует внимания
S12534,4.3,2.2,93.0,49,60,Требует внимания
S12535,5.5,15.0,56.5,68,47,В зоне риска
S12536,9.4,16.6,72.1,76,75,Успешный студент
S12537,7.1,26.9,59.3,95,60,Требует внимания
S12538,9.1,22.7,78.7,95,51,Требует внимания
S12539,12.0,30.0,60.7,95,84,Успешный студент
S12540,2.1,15.5,54.1,87,45,В зоне риска
S12541,4.3,16.8,50.3,55,62,Требует внимания
S12542,7.9,24.2,71.1,63,43,В зоне риска
S12543,5.5,6.1,59.5,70,30,В зоне риска
S12544,3.7,15.9,59.2,52,27,В зоне риска
S12545,4.4,15.7,50.3,57,41,В зоне риска
S12546,3.1,31.7,83.6,70,62,Требует внимания
S12547,2.9,19.5,66.0,95,28,В зоне риска
S12548,1.0,18.5,55.3,95,46,В зоне риска
S12549,12.0,31.6,50.3,90,69,Требует внимания
S12550,2.5,10.5,60.6,95,46,В зоне риска
S12551,10.7,30.8,79.0,95,55,Требует внимания
S12552,5.2,22.8,78.0,90,62,Требует внимания
S12553,1.0,11.5,94.8,87,37,В зоне риска
S12554,6.2,29.5,69.7,51,71,Требует внимания
S12555,10.0,10.1,71.8,88,72,Требует внимания
S12556,4.0,9.6,59.6,73,41,В зоне риска
S12557,8.9,15.2,85.7,67,13,В зоне риска
S12558,2.4,6.8,66.0,95,60,Требует внимания
S12559,2.0,11.9,87.2,79,50,Требует внимания
S12560,2.7,25.8,50.3,91,19,В зоне риска
S12561,8.4,23.8,55.6,74,46,В зоне риска
S12562,1.4,22.0,86.6,63,56,Требует внимания
S12563,11.8,30.0,83.5,95,71,Требует внимания
S12564,9.6,17.0,83.3,88,60,Требует внимания
S12565,6.8,21.3,55.4,56,64,Требует внимания
S12566,8.5,8.9,70.0,73,53,Требует внимания
S12567,5.8,9.5,76.4,65,53,Требует внимания
S12568,7.4,28.7,55.0,79,43,В зоне риска
S12569,7.5,23.4,70.9,89,47,В зоне риска
S12570,11.5,9.3,71.9,79,53,Требует внимания
S12571,2.2,7.3,79.1,92,12,В зоне риска
S12572,7.8,20.2,89.8,95,44,В зоне риска
S12573,6.8,15.6,64.4,67,65,Требует внимания
S12574,5.6,27.0,73.6,90,54,Требует внимания
S12575,2.9,11.8,64.2,95,53,Требует внимания
S12576,2.5,23.7,79.9,80,51,Требует внимания
S12577,8.3,21.3,74.7,95,24,В зоне риска
S12578,1.0,13.6,94.7,87,63,Требует внимания
S12579,5.7,20.6,52.0,87,61,Требует внимания
S12580,9.4,27.9,96.3,87,60,Требует внимания
S12581,2.2,15.1,64.3,70,41,В зоне риска
S12582,1.4,22.3,92.3,68,61,Требует внимания
S12583,1.0,12.6,52.5,68,60,Требует внимания
S12584,3.9,25.3,67.3,68,62,Требует внимания
S12585,1.0,11.4,81.0,94,44,В зоне риска
S12586,10.2,14.8,59.6,73,47,В зоне риска
S12587,1.8,14.1,65.2,95,48,В зоне риска
S12588,1.0,23.1,56.7,70,78,Успешный студент
S12589,9.3,18.5,64.7,62,76,Успешный студент
S12590,1.7,18.6,79.4,54,62,Требует внимания
S12591,3.3,18.3,59.1,66,24,В зоне риска
S12592,1.0,21.9,54.0,95,43,В зоне риска
S12593,1.2,21.5,53.6,66,26,В зоне риска
S12594,7.8,6.4,83.1,82,77,Успешный студент
S12595,6.3,8.8,74.8,67,64,Требует внимания
S12596,3.0,24.6,57.7,94,43,В зоне риска
S12597,2.9,23.3,51.0,82,63,Требует внимания
S12598,4.8,15.2,57.0,65,90,Успешный студент
S12599,6.8,29.6,88.4,66,81,Успешный студент
S12600,3.4,15.4,72.6,56,43,В зоне риска
S12601,11.5,10.7,77.1,57,55,Требует внимания
S12602,1.0,13.0,64.3,77,61,Требует внимания
S12603,10.3,15.3,75.7,79,48,В зоне риска
S12604,9.9,26.0,61.7,82,79,Успешный студент
S12605,4.4,12.9,65.2,82,52,Требует внимания
S12606,3.3,17.1,61.9,92,88,Успешный студент
S12607,5.3,22.9,54.9,67,43,В зоне риска
S12608,1.5,15.5,100.0,87,39,В зоне риска
S12609,1.0,14.1,86.4,85,46,В зоне риска
S12610,2.1,20.8,72.4,95,50,Требует внимания
S12611,2.2,11.5,62.9,95,56,Требует внимания
S12612,2.9,21.6,86.4,47,25,В зоне риска
S12613,4.0,19.0,52.2,76,69,Требует внимания
S12614,2.6,27.8,95.4,73,53,Требует внимания
S12615,9.8,13.5,92.2,66,49,В зоне риска
S12616,10.3,32.6,61.1,95,60,Требует внимания
S12617,3.9,32.1,55.7,83,52,Требует внимания
S12618,5.6,31.7,50.5,95,81,Успешный студент
S12619,5.6,19.7,73.4,66,54,Требует внимания
S12620,1.0,20.1,93.9,43,70,Требует внимания
S12621,3.6,17.1,92.0,83,31,В зоне риска
S12622,6.2,9.4,56.3,60,46,В зоне риска
S12623,1.6,23.5,100.0,87,63,Требует внимания
S12624,8.9,15.0,57.9,67,61,Требует внимания
S12625,2.8,28.1,60.9,78,89,Успешный студент
S12626,5.0,21.9,67.9,49,41,В зоне риска
S12627,1.9,26.4,63.1,43,28,В зоне риска
S12628,1.0,9.6,75.8,78,18,В зоне риска
S12629,1.0,28.7,55.8,50,39,В зоне риска
S12630,1.0,20.3,59.2,57,47,В зоне риска
S12631,10.5,23.7,67.0,72,28,В зоне риска
S12632,1.3,10.2,90.4,68,75,Успешный студент
S12633,3.6,16.1,87.4,95,35,В зоне риска
S12634,3.2,16.1,61.2,68,37,В зоне риска
S12635,5.8,5.7,71.2,61,50,Требует внимания
S12636,4.3,17.6,57.7,95,53,Требует внимания
S12637,4.1,16.4,50.3,46,39,В зоне риска
S12638,4.0,14.8,50.3,61,44,В зоне риска
S12639,7.1,26.8,50.3,78,35,В зоне риска
S12640,3.2,19.5,74.7,95,73,Требует внимания
S12641,1.0,16.9,50.3,74,52,Требует внимания
S12642,3.1,18.8,86.0,82,77,Успешный студент
S12643,1.0,8.4,54.0,80,76,Успешный студент
S12644,2.4,23.4,96.8,95,67,Требует внимания
S12645,1.0,30.8,80.9,46,47,В зоне риска
S12646,4.7,29.1,60.8,69,94,Успешный студент
S12647,3.3,20.3,58.8,93,57,Требует внимания
S12648,9.8,25.1,53.7,61,65,Требует внимания
S12649,9.1,28.8,55.0,43,69,Требует внимания
S12650,9.0,22.3,57.2,52,32,В зоне риска
S12651,1.5,29.1,75.2,95,49,В зоне риска
S12652,3.1,25.1,58.9,63,62,Требует внимания
S12653,2.6,8.4,89.9,78,51,Требует внимания
S12654,2.4,21.7,53.9,95,50,Требует внимания
S12655,6.1,19.3,74.3,87,78,Успешный студент
S12656,7.8,14.7,99.3,57,89,Успешный студент
S12657,4.6,11.8,79.5,66,63,Требует внимания
S12658,5.3,18.5,82.5,66,12,В зоне риска
S12659,8.5,5.9,70.3,75,66,Требует внимания
S12660,5.0,13.9,55.0,69,44,В зоне риска
S12661,1.9,17.5,93.1,49,28,В зоне риска
S12662,5.8,27.4,62.3,77,55,Требует внимания
S12663,4.8,14.1,59.9,61,60,Требует внимания
S12664,9.3,28.9,61.8,77,87,Успешный студент
S12665,2.4,32.0,53.4,78,79,Успешный студент
S12666,9.1,22.7,80.9,95,72,Требует внимания
S12667,9.4,24.7,77.8,67,68,Требует внимания
S12668,3.7,16.2,58.6,90,44,В зоне риска
S12669,4.0,23.0,98.7,91,14,В зоне риска
S12670,7.7,17.6,59.9,95,50,Требует внимания
S12671,2.5,20.1,89.1,40,43,В зоне риска
S12672,3.3,2.9,64.2,61,44,В зоне риска
S12673,6.0,7.6,81.3,95,53,Требует внимания
S12674,2.3,26.4,66.3,61,57,Требует внимания
S12675,5.9,22.2,50.3,82,53,Требует внимания
S12676,3.6,9.5,67.4,76,82,Успешный студент
S12677,5.3,12.3,77.8,71,71,Требует внимания
S12678,3.7,11.6,81.1,55,68,Требует внимания
S12679,1.7,22.3,76.0,52,25,В зоне риска
S12680,2.6,29.7,72.8,51,65,Требует внимания
S12681,1.7,28.0,100.0,79,55,Требует внимания
S12682,1.0,28.4,50.3,66,72,Требует внимания
S12683,7.7,12.7,50.8,95,60,Требует внимания
S12684,3.5,10.5,89.1,78,39,В зоне риска
S12685,7.7,25.0,73.2,46,74,Требует внимания
S12686,3.2,27.7,81.0,46,23,В зоне риска
S12687,3.9,20.0,66.3,70,42,В зоне риска
S12688,1.0,12.8,95.2,48,51,Требует внимания
S12689,8.0,26.8,84.0,65,51,Требует внимания
S12690,2.2,16.4,65.8,94,12,В зоне риска
S12691,3.9,25.2,87.5,62,45,В зоне риска
S12692,7.6,33.0,64.7,89,60,Требует внимания
S12693,4.3,17.0,73.2,82,35,В зоне риска
S12694,1.1,9.3,56.3,93,38,В зоне риска
S12695,6.1,30.0,87.0,95,52,Требует внимания
S12696,6.0,8.4,89.9,95,13,В зоне риска
S12697,7.0,12.1,91.1,88,69,Требует внимания
S12698,5.6,11.2,57.1,69,36,В зоне риска
S12699,3.5,10.1,56.0,54,51,Требует внимания
S12700,3.9,5.0,79.5,43,53,Требует внимания
S12701,9.6,24.3,68.5,57,45,В зоне риска
S12702,6.1,10.8,50.3,76,46,В зоне риска
S12703,6.1,4.8,58.5,88,32,В зоне риска
S12704,9.1,8.7,50.3,63,72,Требует внимания
S12705,10.0,18.8,68.1,77,55,Требует внимания
S12706,1.0,19.8,79.8,81,51,Требует внимания
S12707,7.4,15.5,89.6,83,63,Требует внимания
S12708,1.8,27.0,66.3,88,65,Требует внимания
S12709,3.7,3.2,66.7,95,61,Требует внимания
S12710,8.4,15.7,77.7,76,66,Требует внимания
S12711,3.5,10.1,96.7,77,61,Требует внимания
